"","status_id","hashtags"
"1254","1189953669820633088","poetry"
"1255","1189953669820633088","justwords"
"1256","1189953669820633088","anxiety"
"1257","1189953669820633088","panic"
"1258","1189953669820633088","socialanxiety"
"1259","1189953669820633088","loneliness"
"1260","1189953669820633088","selfesteem"
"1261","1189953669820633088","depression"
"1262","1189953669820633088","DepressionIsReal"
"1263","1192479576716263424","neoichi"
"1264","1192479576716263424","poems"
"1265","1192479576716263424","poem"
"1266","1192479576716263424","poetry"
"1267","1192479576716263424","love"
"1268","1192479576716263424","lovepoem"
"1269","1192479576716263424","lovepoems"
"1270","1192479576716263424","sadpoems"
"1271","1192479576716263424","iloveyou"
"1272","1192479576716263424","heartache"
"1273","1192479576716263424","heartbreak"
"1274","1192479576716263424","relationships"
"1275","1192479576716263424","loneliness"
"1276","1192479576716263424","breakups"
"1277","1192479576716263424","pastloves"
"1278","1192479576716263424","medium"
"1279","1192121687115886592","neoichi"
"1280","1192121687115886592","poems"
"1281","1192121687115886592","poem"
"1282","1192121687115886592","poetry"
"1283","1192121687115886592","love"
"1284","1192121687115886592","lovepoem"
"1285","1192121687115886592","lovepoems"
"1286","1192121687115886592","sadpoems"
"1287","1192121687115886592","iloveyou"
"1288","1192121687115886592","heartache"
"1289","1192121687115886592","heartbreak"
"1290","1192121687115886592","relationships"
"1291","1192121687115886592","loneliness"
"1292","1192121687115886592","depression"
"1293","1192121687115886592","medium"
"1294","1192849073394438144","neoichi"
"1295","1192849073394438144","poems"
"1296","1192849073394438144","poem"
"1297","1192849073394438144","poetry"
"1298","1192849073394438144","love"
"1299","1192849073394438144","lovepoem"
"1300","1192849073394438144","lovepoems"
"1301","1192849073394438144","sadpoems"
"1302","1192849073394438144","iloveyou"
"1303","1192849073394438144","heartache"
"1304","1192849073394438144","heartbreak"
"1305","1192849073394438144","relationships"
"1306","1192849073394438144","loneliness"
"1307","1192849073394438144","breakups"
"1308","1192849073394438144","memories"
"1309","1192849073394438144","memory"
"1310","1192849073394438144","goodtimes"
"1311","1192849073394438144","medium"
"1312","1190673542469144576","neoichi"
"1313","1190673542469144576","poems"
"1314","1190673542469144576","poem"
"1315","1190673542469144576","poetry"
"1316","1190673542469144576","depression"
"1317","1190673542469144576","depressed"
"1318","1190673542469144576","mentalhealth"
"1319","1190673542469144576","mentalillness"
"1320","1190673542469144576","silence"
"1321","1190673542469144576","love"
"1322","1190673542469144576","lookingforlove"
"1323","1190673542469144576","loneliness"
"1324","1190673542469144576","sad"
"1325","1190673542469144576","sadness"
"1326","1190673542469144576","medium"
"1327","1192135930879954945","neoichi"
"1328","1192135930879954945","poems"
"1329","1192135930879954945","poem"
"1330","1192135930879954945","poetry"
"1331","1192135930879954945","alone"
"1332","1192135930879954945","loneliness"
"1333","1192135930879954945","mentalhealth"
"1334","1192135930879954945","mentalillness"
"1335","1192135930879954945","sadness"
"1336","1192135930879954945","hopelessness"
"1337","1192135930879954945","sadpoems"
"1338","1192135930879954945","loneliness"
"1339","1192135930879954945","depressed"
"1340","1192135930879954945","depression"
"1341","1192135930879954945","medium"
"1342","1190302015122882561","neoichi"
"1343","1190302015122882561","poems"
"1344","1190302015122882561","poem"
"1345","1190302015122882561","poetry"
"1346","1190302015122882561","depression"
"1347","1190302015122882561","depressed"
"1348","1190302015122882561","mentalhealth"
"1349","1190302015122882561","mentalillness"
"1350","1190302015122882561","loneliness"
"1351","1190302015122882561","sad"
"1352","1190302015122882561","sadness"
"1353","1190302015122882561","medium"
"1354","1191411387412533248","neoichi"
"1355","1191411387412533248","poems"
"1356","1191411387412533248","poem"
"1357","1191411387412533248","poetry"
"1358","1191411387412533248","depression"
"1359","1191411387412533248","depressed"
"1360","1191411387412533248","mentalhealth"
"1361","1191411387412533248","mentalillness"
"1362","1191411387412533248","loneliness"
"1363","1191411387412533248","sad"
"1364","1191411387412533248","sadness"
"1365","1191411387412533248","death"
"1366","1191411387412533248","suicide"
"1367","1191411387412533248","mermaid"
"1368","1191411387412533248","medium"
"1369","1189973055495262208","neoichi"
"1370","1189973055495262208","poems"
"1371","1189973055495262208","poem"
"1372","1189973055495262208","poetry"
"1373","1189973055495262208","searching"
"1374","1189973055495262208","faith"
"1375","1189973055495262208","hope"
"1376","1189973055495262208","wanderlust"
"1377","1189973055495262208","life"
"1378","1189973055495262208","abstract"
"1379","1189973055495262208","loneliness"
"1380","1189973055495262208","desire"
"1381","1189973055495262208","poemsonmedium"
"1382","1189973055495262208","medium"
"1383","1191795652503785472","loneliness"
"1384","1191795652503785472","meditation"
"1385","1191795652503785472","horroroftravel"
"1386","1191795652503785472","movies"
"1387","1191795652503785472","actors"
"1388","1191795652503785472","movuetime"
"1389","1191795652503785472","movietime"
"1390","1191795652503785472","acting"
"1391","1191795652503785472","horror"
"1392","1191795652503785472","horrormovies"
"1393","1191795652503785472","writer"
"1394","1191795652503785472","love"
"1395","1191795652503785472","friendship"
"1396","1191795652503785472","actlikeyouloveme"
"1397","1192848871048613888","loneliness"
"1398","1192848871048613888","meditation"
"1399","1192848871048613888","horroroftravel"
"1400","1192848871048613888","movies"
"1401","1192848871048613888","actors"
"1402","1192848871048613888","movuetime"
"1403","1192848871048613888","movietime"
"1404","1192848871048613888","acting"
"1405","1192848871048613888","horror"
"1406","1192848871048613888","horrormovies"
"1407","1192848871048613888","writer"
"1408","1192848871048613888","love"
"1409","1192848871048613888","friendship"
"1410","1192848871048613888","actlikeyouloveme"
"1411","1192848871048613888","loves"
"1412","1192848401047707650","loneliness"
"1413","1192847079397347329","loneliness"
"1414","1192847079397347329","TheFriendlyBench"
"1415","1192847079397347329","BeMoreUs"
"1416","1192847079397347329","endloneliness"
"1417","1192847079397347329","connectingcommunities"
"1418","1192844809565868033","Loneliness"
"1419","1192844809565868033","Friends"
"1420","1191605362782281730","Loneliness"
"1421","1191605362782281730","Friends"
"1422","1190495065308831744","Loneliness"
"1423","1190495065308831744","Friends"
"1424","1192842531580579840","loneliness"
"1425","1192842531580579840","mentalhealth"
"1426","1192842531580579840","EveryMindMatters"
"1427","1192842073130635269","VoiceForLoneliness"
"1428","1192842073130635269","Loneliness"
"1429","1192842073130635269","AI"
"1430","1192842061168463872","Oakham"
"1431","1192842061168463872","loneliness"
"1432","1192842061168463872","mentalhealth"
"1433","1192842061168463872","volunteering"
"1434","1192841712332394498","adolescent"
"1435","1192841712332394498","MachoCulture"
"1436","1192841712332394498","loneliness"
"1437","1192841712332394498","MentalHealth"
"1438","1192460909941338113","weather"
"1439","1192460909941338113","wellbeing"
"1440","1192460909941338113","sound"
"1441","1192460909941338113","loneliness"
"1442","1192460909941338113","culture"
"1443","1192460909941338113","climatechange"
"1444","1192460909941338113","art"
"1445","1192840998885478401","tinekedemeyer"
"1446","1192840998885478401","weather"
"1447","1192840998885478401","wellbeing"
"1448","1192840998885478401","climatechange"
"1449","1192840998885478401","loneliness"
"1450","1192840998885478401","culture"
"1451","1192457168617955328","climatechange"
"1452","1192457168617955328","sciart"
"1453","1192457168617955328","mentalhealth"
"1454","1192457168617955328","digital"
"1455","1192457168617955328","sound"
"1456","1192457168617955328","loneliness"
"1457","1192839358350422016","loneliness"
"1458","1192839358350422016","postpartum"
"1459","1192839358350422016","connection"
"1460","1192485351568265216","UnLonelyFilmFestival"
"1461","1192485351568265216","loneliness"
"1462","1192485351568265216","connection"
"1463","1192837214432043009","priorsparkneighbourhoodproject"
"1464","1192837214432043009","volunteers"
"1465","1192837214432043009","loneliness"
"1466","1192837214432043009","community"
"1467","1192837214432043009","Wellbeing"
"1468","1192835257957076993","AgeFriendly"
"1469","1192835257957076993","AgingNetwork"
"1470","1192835257957076993","HealthyAging"
"1471","1192835257957076993","Workforce"
"1472","1192835257957076993","Independence"
"1473","1192835257957076993","Loneliness"
"1474","1192835257957076993","Community"
"1475","1192835257957076993","Mobility"
"1476","1192835257957076993","Intergenerational"
"1477","1192834678694301696","chilledNights"
"1478","1192834678694301696","CuPofCoffee"
"1479","1192834678694301696","SkyFullofstars"
"1480","1192834678694301696","Loneliness"
"1481","1192833038515761153","loneliness"
"1482","1192833038515761153","lonely"
"1483","1192829806846582784","Senior"
"1484","1192829806846582784","loneliness"
"1485","1192829806846582784","isolation"
"1486","1192824707109797891","Dog"
"1487","1192824707109797891","mood"
"1488","1192824707109797891","loneliness"
"1489","1192824707109797891","Health"
"1490","1191794496725553152","loneliness"
"1491","1191794496725553152","mental"
"1492","1191794496725553152","health"
"1493","1191794496725553152","mentalhealth"
"1494","1191794496725553152","MentalHealthAwarenessWeek"
"1495","1192823568901529601","loneliness"
"1496","1192822845711237122","introverts"
"1497","1192822845711237122","human"
"1498","1192822845711237122","loneliness"
"1499","1192822845711237122","ChronicPain"
"1500","1192822845711237122","winter"
"1501","1192080904576995328","nihilistmemes"
"1502","1192080904576995328","depression"
"1503","1192080904576995328","nihilism"
"1504","1192080904576995328","nihilist"
"1505","1192080904576995328","nihilismmemes"
"1506","1192080904576995328","nihilismmeme"
"1507","1192080904576995328","loneliness"
"1508","1192080904576995328","lonelinessmemes"
"1509","1192080904576995328","memesfunny"
"1510","1192080904576995328","memelord"
"1511","1192080904576995328","memelife"
"1512","1192080904576995328","mentalhealth"
"1513","1192080904576995328","mentalhealthmeme"
"1514","1192080904576995328","meme"
"1515","1192818375887642624","memesfunny"
"1516","1192818375887642624","memes4days"
"1517","1192818375887642624","memesdaily"
"1518","1192818375887642624","loneliness"
"1519","1192818375887642624","lonelinessmemes"
"1520","1192818375887642624","partymemes"
"1521","1192818375887642624","weedmemes"
"1522","1192818375887642624","nihilistmemes"
"1523","1192818375887642624","nihilismmemes"
"1524","1192818375887642624","memes"
"1525","1190264942819196934","honest"
"1526","1190264942819196934","life"
"1527","1190264942819196934","lifestyle"
"1528","1190264942819196934","inspire"
"1529","1190264942819196934","inspirational"
"1530","1190264942819196934","instagood"
"1531","1190264942819196934","instamood"
"1532","1190264942819196934","Depression"
"1533","1190264942819196934","mental"
"1534","1190264942819196934","MentalHealth"
"1535","1190264942819196934","mentalhealthquotes"
"1536","1190264942819196934","alone"
"1537","1190264942819196934","lonely"
"1538","1190264942819196934","loneliness"
"1539","1190264942819196934","engage"
"1540","1190264942819196934","talk"
"1541","1190264942819196934","speak"
"1542","1190264942819196934","conversation"
"1543","1190264942819196934","you"
"1544","1190264942819196934","BetterMe"
"1545","1190264942819196934","growth"
"1546","1190264942819196934","mind"
"1547","1190264942819196934","mindset"
"1548","1190264942819196934","entrepreneur"
"1549","1190264942819196934","successful"
"1550","1190264942819196934","successquotes"
"1551","1190264942819196934","success"
"1552","1190264942819196934","true"
"1553","1192808010005073920","connection"
"1554","1192808010005073920","love"
"1555","1192808010005073920","community"
"1556","1192808010005073920","yoga"
"1557","1192808010005073920","nature"
"1558","1192808010005073920","mindfulness"
"1559","1192808010005073920","victim"
"1560","1192808010005073920","mentalhealth"
"1561","1192808010005073920","friendship"
"1562","1192808010005073920","art"
"1563","1192808010005073920","gratitude"
"1564","1192808010005073920","meditation"
"1565","1192808010005073920","selfcare"
"1566","1192808010005073920","healing"
"1567","1192808010005073920","selflove"
"1568","1192808010005073920","blame"
"1569","1192808010005073920","energy"
"1570","1192808010005073920","wellness"
"1571","1192808010005073920","emotions"
"1572","1192808010005073920","family"
"1573","1192808010005073920","loneliness"
"1574","1192808010005073920","mentalhealthawareness"
"1575","1192808010005073920","quotes"
"1576","1192808010005073920","relationships"
"1577","1192808010005073920","life"
"1578","1192808010005073920","peace"
"1579","1192808010005073920","breathe"
"1580","1192808010005073920","anxiety"
"1581","1190267841121005569","Loneliness"
"1582","1190267841121005569","Spirituality"
"1583","1192807773886697476","Loneliness"
"1584","1192807773886697476","Spirituality"
"1585","1192806234648457216","loneliness"
"1586","1192806234648457216","isolation"
"1587","1192806234648457216","OurNeighbours"
"1588","1192806234648457216","Calderdale"
"1589","1192806234648457216","Yorkshire"
"1590","1192018823806894080","loneliness"
"1591","1192018823806894080","isolation"
"1592","1192018823806894080","OurNeighbours"
"1593","1192805114337222656","loneliness"
"1594","1192805025376088065","loneliness"
"1595","1192785086783131649","loneliness"
"1596","1192785086783131649","relationships"
"1597","1192785086783131649","socialmedia"
"1598","1192785086783131649","LookingAfterYourSelfie"
"1599","1192775207293005825","research"
"1600","1192775207293005825","loneliness"
"1601","1192799629399732226","loneliness"
"1602","1192797498961731584","socialisolation"
"1603","1192797498961731584","urbanlife"
"1604","1192797498961731584","seniors"
"1605","1192797498961731584","youth"
"1606","1192797498961731584","mentalhealth"
"1607","1192797498961731584","loneliness"
"1608","1192797375812771840","loneliness"
"1609","1192797375812771840","Friday"
"1610","1192797375812771840","FridayVibes"
"1611","1192797375812771840","FridayFeeling"
"1612","1192797375812771840","FridayThoughts"
"1613","1192797375812771840","FridayMadness"
"1614","1192797375812771840","noloveforthelonely"
"1615","1192795299590201344","หาคนคุย"
"1616","1192795299590201344","โสด"
"1617","1192795299590201344","หาเพื่อนคุย"
"1618","1192795299590201344","Lonely"
"1619","1192795299590201344","loneliness"
"1620","1192795299590201344","เบื่อ"
"1621","1192795299590201344","คุย"
"1622","1192795299590201344","ทักทายคุยกัน"
"1623","1192790907336024066","loneliness"
"1624","1192790907336024066","research"
"1625","1192787810421530624","loneliness"
"1626","1192787378118778880","housing"
"1627","1192787378118778880","ageing"
"1628","1192787378118778880","loneliness"
"1629","1192786366561734662","Loneliness"
"1630","1192786366561734662","Dementia"
"1631","1192779758377021446","volunteer"
"1632","1192779758377021446","loneliness"
"1633","1192775159293329408","loneliness"
"1634","1192775159293329408","intimacy"
"1635","1192775159293329408","emotions"
"1636","1192773850968338433","anxiety"
"1637","1192773850968338433","depression"
"1638","1192773850968338433","loneliness"
"1639","1192773850968338433","depression"
"1640","1192773629467070464","loneliness"
"1641","1192773629467070464","youngpeople"
"1642","1192770987114336257","dementia"
"1643","1192770987114336257","wellbeing"
"1644","1192770987114336257","loneliness"
"1645","1192770987114336257","prevention"
"1646","1192768042549297157","Loneliness"
"1647","1192763955170697216","loneliness"
"1648","1192762755968913408","loneliness"
"1649","1192762131277500416","यारों"
"1650","1192762131277500416","अकेला"
"1651","1192762131277500416","गुमनाम"
"1652","1192762131277500416","Friends"
"1653","1192762131277500416","loneliness"
"1654","1192762131277500416","time"
"1655","1192762131277500416","anonymous"
"1656","1192762131277500416","someone"
"1657","1192762131277500416","comes"
"1658","1192762131277500416","love"
"1659","1192762131277500416","heart"
"1660","1192762131277500416","life"
"1661","1192320807218769921","Living"
"1662","1192320807218769921","loneliness"
"1663","1192758691419656198","Living"
"1664","1192758691419656198","loneliness"
"1665","1191746247817940992","Loneliness"
"1666","1191746247817940992","socialisolation"
"1667","1191832675339907073","depression"
"1668","1191832675339907073","loneliness"
"1669","1192757216610279425","Qualitative"
"1670","1192757216610279425","loneliness"
"1671","1192757216610279425","mentalhealth"
"1672","1192737053018116096","loneliness"
"1673","1192737053018116096","mentalhealth"
"1674","1192739701742014464","loneliness"
"1675","1192739701742014464","university"
"1676","1192739701742014464","qualitative"
"1677","1192547542577434624","Loneliness"
"1678","1191083632565399553","Loneliness"
"1679","1191083632565399553","LawsofAttraction"
"1680","1191083632565399553","Relationships"
"1681","1191083632565399553","FrizeMedia"
"1682","1192236545140494339","Loneliness"
"1683","1192236545140494339","FrizeMedia"
"1684","1192236545140494339","Onlineadvertising"
"1685","1192236545140494339","Digitalmarketing"
"1686","1192754811168411648","Loneliness"
"1687","1192754811168411648","LawsofAttraction"
"1688","1192754811168411648","Relationships"
"1689","1192754811168411648","FrizeMedia"
"1690","1192754811168411648","Onlineadvertising"
"1691","1192754811168411648","DigitalMarketing"
"1692","1192754811168411648","DigitalMarketingServices"
"1693","1191482380047077376","Loneliness"
"1694","1191482380047077376","FrizeMedia"
"1695","1191868640326508544","Loneliness"
"1696","1191868640326508544","LawsofAttraction"
"1697","1191868640326508544","Relationships"
"1698","1191868640326508544","FrizeMedia"
"1699","1192229951786934272","Loneliness"
"1700","1192229951786934272","LawsofAttraction"
"1701","1192229951786934272","Relationships"
"1702","1192229951786934272","FrizeMedia"
"1703","1190060879129260032","Loneliness"
"1704","1190060879129260032","FrizeMedia"
"1705","1191765752086487040","Loneliness"
"1706","1191765752086487040","LawsofAttraction"
"1707","1191765752086487040","Relationships"
"1708","1191765752086487040","FrizeMedia"
"1709","1191765752086487040","Onlineadvertising"
"1710","1191765752086487040","Digitalmarketing"
"1711","1191600292346945536","Loneliness"
"1712","1191600292346945536","LawsofAttraction"
"1713","1191600292346945536","Relationships"
"1714","1191600292346945536","FrizeMedia"
"1715","1190422979202695169","Loneliness"
"1716","1190422979202695169","FrizeMedia"
"1717","1191240473274454016","Loneliness"
"1718","1191240473274454016","FrizeMedia"
"1719","1190416136418070529","Loneliness"
"1720","1190416136418070529","LawsofAttraction"
"1721","1190416136418070529","Relationships"
"1722","1190416136418070529","FrizeMedia"
"1723","1190141050310017024","Loneliness"
"1724","1190141050310017024","LawsofAttraction"
"1725","1190141050310017024","Relationships"
"1726","1190141050310017024","FrizeMedia"
"1727","1191492391015997440","Loneliness"
"1728","1191492391015997440","LawsofAttraction"
"1729","1191492391015997440","Relationships"
"1730","1191492391015997440","FrizeMedia"
"1731","1190766659927257089","Loneliness"
"1732","1190766659927257089","LawsofAttraction"
"1733","1190766659927257089","Relationships"
"1734","1190766659927257089","FrizeMedia"
"1735","1190498817327718401","Loneliness"
"1736","1190498817327718401","LawsofAttraction"
"1737","1190498817327718401","Relationships"
"1738","1190498817327718401","FrizeMedia"
"1739","1190878767268483075","Loneliness"
"1740","1190878767268483075","LawsofAttraction"
"1741","1190878767268483075","Relationships"
"1742","1190878767268483075","FrizeMedia"
"1743","1192750754379026435","loneliness"
"1744","1192750754379026435","dementia"
"1745","1192750754379026435","HCAP"
"1746","1192750754379026435","biopsychosocialdeterminants"
"1747","1192748780208177152","Pensamientos"
"1748","1192748780208177152","FelizViernes"
"1749","1192748780208177152","loneliness"
"1750","1192748780208177152","Alone"
"1751","1192441318359875584","pensamientos"
"1752","1192441318359875584","FelizJueves"
"1753","1192441318359875584","alone"
"1754","1192441318359875584","loneliness"
"1755","1192748163465121793","MindMusicSoul"
"1756","1192748163465121793","Wishaw"
"1757","1192748163465121793","Musicworks"
"1758","1192748163465121793","loneliness"
"1759","1192747077945548800","MonbebeSupportMonstaX"
"1760","1192747077945548800","monbebe"
"1761","1192747077945548800","moodbooster"
"1762","1192747077945548800","BTSARMY"
"1763","1192747077945548800","loneliness"
"1764","1192746284261748736","loneliness"
"1765","1192746284261748736","intergeneration"
"1766","1192746284261748736","seaford"
"1767","1192746284261748736","brighton"
"1768","1192744784621920256","loneliness"
"1769","1192744784621920256","solitudine"
"1770","1192743225200709637","befriender"
"1771","1192743225200709637","BefriendingWeek"
"1772","1192743225200709637","volunteers"
"1773","1192743225200709637","Ripon"
"1774","1192743225200709637","loneliness"
"1775","1192743225200709637","EndLoneliness"
"1776","1192739245473054720","loneliness"
"1777","1192739245473054720","mentalhealth"
"1778","1192737046948917249","Sozialraum"
"1779","1192737046948917249","CaringCommunities"
"1780","1192737046948917249","Quartiersansatz"
"1781","1192737046948917249","Wohnenimalter"
"1782","1192737046948917249","Cohousing"
"1783","1192737046948917249","agefriendly"
"1784","1192737046948917249","gerontology"
"1785","1192737046948917249","loneliness"
"1786","1192736945530658816","hkig"
"1787","1192736945530658816","hongkong"
"1788","1192736945530658816","hk"
"1789","1192736945530658816","street"
"1790","1192736945530658816","streetphotography"
"1791","1192736945530658816","streetsnap"
"1792","1192736945530658816","road"
"1793","1192736945530658816","empty"
"1794","1192736945530658816","curfew"
"1795","1192736945530658816","clear"
"1796","1192736945530658816","night"
"1797","1192736945530658816","quiet"
"1798","1192736945530658816","bin"
"1799","1192736945530658816","rubbishbin"
"1800","1192736945530658816","cigarettebutts"
"1801","1192736945530658816","neon"
"1802","1192736945530658816","cold"
"1803","1192736945530658816","lonely"
"1804","1192736945530658816","loneliness"
"1805","1192736183434039296","children"
"1806","1192736183434039296","olderpeople"
"1807","1192736183434039296","carehome"
"1808","1192736183434039296","loneliness"
"1809","1192735789198782465","loneliness"
"1810","1192735789198782465","olderpeople"
"1811","1191084407731507206","Dogs"
"1812","1191084407731507206","Cats"
"1813","1191084407731507206","Loneliness"
"1814","1192728829116239873","loneliness"
"1815","1192728829116239873","lonely"
"1816","1192727807157248000","EYMatters"
"1817","1192727807157248000","earlyyears"
"1818","1192727807157248000","TwitterChat"
"1819","1192727807157248000","loneliness"
"1820","1192727807157248000","Isolation"
"1821","1192726282624229376","loneliness"
"1822","1192722063284490241","loneliness"
"1823","1190167375557083136","beingsingle"
"1824","1190167375557083136","livingalone"
"1825","1190167375557083136","loneliness"
"1826","1190167375557083136","singleton"
"1827","1192371011045462017","beingsingle"
"1828","1192371011045462017","livingalone"
"1829","1192371011045462017","loneliness"
"1830","1192371011045462017","singleton"
"1831","1189928794708205568","beingsingle"
"1832","1189928794708205568","livingalone"
"1833","1189928794708205568","loneliness"
"1834","1189928794708205568","singleton"
"1835","1192373977131429888","loneliness"
"1836","1192373977131429888","onlinedating"
"1837","1192373977131429888","singlelife"
"1838","1192373977131429888","singleton"
"1839","1192721087177601024","depression"
"1840","1192721087177601024","findlove"
"1841","1192721087177601024","loneliness"
"1842","1192721087177601024","singlelife"
"1843","1190804714344079360","loneliness"
"1844","1190804714344079360","onlinedating"
"1845","1190804714344079360","singlelife"
"1846","1190804714344079360","singleton"
"1847","1190001289486372864","loneliness"
"1848","1190001289486372864","onlinedating"
"1849","1190001289486372864","singlelife"
"1850","1190001289486372864","singleton"
"1851","1192702218094419968","loneliness"
"1852","1192702218094419968","entrepreneurs"
"1853","1192700824385982464","olderpeople"
"1854","1192700824385982464","loneliness"
"1855","1192157249327812608","olderpeople"
"1856","1192157249327812608","loneliness"
"1857","1191351880745734145","olderpeople"
"1858","1191351880745734145","loneliness"
"1859","1192682240297361408","loneliness"
"1860","1192682240297361408","wellbeing"
"1861","1192682240297361408","mentalhealth"
"1862","1192682240297361408","depression"
"1863","1192682240297361408","isolation"
"1864","1192668393457012736","fairytale"
"1865","1192668393457012736","loneliness"
"1866","1191520735262650369","fairytale"
"1867","1191520735262650369","loneliness"
"1868","1192668229577121793","Tomcraft"
"1869","1192668229577121793","Loneliness"
"1870","1192571419596447744","loneliness"
"1871","1192571419596447744","sadness"
"1872","1192571419596447744","truth"
"1873","1192667741527797760","Loneliness"
"1874","1192667741527797760","fix"
"1875","1192667741527797760","impulsive"
"1876","1192660702982475776","maybe"
"1877","1192660702982475776","perhaps"
"1878","1192660702982475776","monk"
"1879","1192660702982475776","furkids"
"1880","1192660702982475776","furbabies"
"1881","1192660702982475776","solitude"
"1882","1192660702982475776","loneliness"
"1883","1192660702982475776","loner"
"1884","1192651488004395013","singlelife"
"1885","1192651488004395013","loneliness"
"1886","1192649340428439552","Loneliness"
"1887","1192649340428439552","health"
"1888","1192649340428439552","bekind"
"1889","1192614137127407616","أغنية"
"1890","1192614137127407616","loneliness"
"1891","1190379225838215170","تنهيدة"
"1892","1190379225838215170","loneliness"
"1893","1192601114962608128","alone"
"1894","1192601114962608128","Buddhism"
"1895","1192601114962608128","depression"
"1896","1192601114962608128","fear"
"1897","1192601114962608128","happiness"
"1898","1192601114962608128","loneliness"
"1899","1192601114962608128","selfhelp"
"1900","1192594997486465025","loneliness"
"1901","1192584691188224000","theunbearablelightnessofbeing"
"1902","1192584691188224000","سبکی_تحمل_ناپذیر_هستی"
"1903","1192584691188224000","nofuture"
"1904","1192584691188224000","loneliness"
"1905","1192584691188224000","human"
"1906","1192584691188224000","repetition"
"1907","1192584691188224000","exhaustion"
"1908","1192584691188224000","fatigue"
"1909","1192584691188224000","StreetArt"
"1910","1192584691188224000","UrbanArt"
"1911","1192584691188224000","Graffiti"
"1912","1191309156935970822","Loneliness"
"1913","1191309156935970822","Sleep"
"1914","1191309156935970822","Work"
"1915","1192575153533865984","loneliness"
"1916","1192575153533865984","purpose"
"1917","1192575153533865984","wisdom"
"1918","1192572927226417153","loneliness"
"1919","1192563100920229889","ceosleepout"
"1920","1192563100920229889","loneliness"
"1921","1192563100920229889","homelessness"
"1922","1192561866909921280","loneliness"
"1923","1192561866909921280","urbanisolation"
"1924","1192561735703678977","loneliness"
"1925","1192552316471324694","ThriveGlobal"
"1926","1192552316471324694","marinakhidekel"
"1927","1192552316471324694","connection"
"1928","1192552316471324694","health"
"1929","1192552316471324694","wellness"
"1930","1192552316471324694","loneliness"
"1931","1192543319437594624","socialanxiety"
"1932","1192543319437594624","health"
"1933","1192543319437594624","mentalhealth"
"1934","1192543319437594624","loneliness"
"1935","1192543319437594624","depression"
"1936","1192543319437594624","symptoms"
"1937","1192543319437594624","friendship"
"1938","1192543319437594624","reachout"
"1939","1192538922284273665","loneliness"
"1940","1192538922284273665","Antisocial"
"1941","1192538922284273665","sadness"
"1942","1192535268861054976","selfharm"
"1943","1192535268861054976","suicide"
"1944","1192535268861054976","money"
"1945","1192535268861054976","health"
"1946","1192535268861054976","loss"
"1947","1192535268861054976","depression"
"1948","1192535268861054976","loneliness"
"1949","1192535268861054976","faith"
"1950","1192147203013382146","bereavement"
"1951","1192147203013382146","earlyyears"
"1952","1192147203013382146","loneliness"
"1953","1192147203013382146","americanpresidents"
"1954","1192146494067019776","bereavement"
"1955","1192146494067019776","earlyyears"
"1956","1192146494067019776","loneliness"
"1957","1192146494067019776","americanpresidents"
"1958","1192534817944068103","earlyyears"
"1959","1192534817944068103","loneliness"
"1960","1192527737245728768","loneliness"
"1961","1192527737245728768","Leadership"
"1962","1192527737245728768","opioidcrisis"
"1963","1192527737245728768","scientists"
"1964","1192527737245728768","innovation"
"1965","1192527737245728768","value"
"1966","1192527525353799681","loneliness"
"1967","1192526732773003264","loneliness"
"1968","1192524782165737472","loneliness"
"1969","1192524782165737472","WTFtoday"
"1970","1191656469382516736","loneliness"
"1971","1192523875545993217","Loneliness"
"1972","1192523875545993217","HealthyAging"
"1973","1192521940285689858","podcast"
"1974","1192521940285689858","youtube"
"1975","1192521940285689858","pirates"
"1976","1192521940285689858","ghosts"
"1977","1192521940285689858","loneliness"
"1978","1192521940285689858","podcasts"
"1979","1192521940285689858","podcasting"
"1980","1192521940285689858","subscribe"
"1981","1192521007963287552","olderpeople"
"1982","1192521007963287552","Technology"
"1983","1192521007963287552","innovation"
"1984","1192521007963287552","VoiceEnabledTech"
"1985","1192521007963287552","loneliness"
"1986","1192515980620120064","single"
"1987","1192515980620120064","ilovelove"
"1988","1192515980620120064","beautiful"
"1989","1192515980620120064","RelationshipAdvice"
"1990","1192515980620120064","loneliness"
"1991","1192514366979096576","Loneliness"
"1992","1192514366979096576","heartdisease"
"1993","1192514059117244416","retirement"
"1994","1192514059117244416","seniorliving"
"1995","1192514059117244416","mentalhealth"
"1996","1192514059117244416","loneliness"
"1997","1192513699308875777","suddenlysingle"
"1998","1192513699308875777","single"
"1999","1192513699308875777","lifechallenges"
"2000","1192513699308875777","lifegoals"
"2001","1192513699308875777","futuregoals"
"2002","1192513699308875777","postivemind"
"2003","1192513699308875777","positiveattitude"
"2004","1192513699308875777","financialhelp"
"2005","1192513699308875777","financialplan"
"2006","1192513699308875777","staystrong"
"2007","1192513699308875777","makeitcount"
"2008","1192513699308875777","life"
"2009","1192513699308875777","ilonely"
"2010","1192513699308875777","loneliness"
"2011","1192512858208256001","Loneliness"
"2012","1192512858208256001","purpose"
"2013","1192512858208256001","peer2peer"
"2014","1192512858208256001","Love"
"2015","1192512858208256001","SDoH"
"2016","1192512858208256001","FLBlueChat"
"2017","1192505963904786432","lofi"
"2018","1192505963904786432","loneliness"
"2019","1192505963904786432","lofivibes"
"2020","1192502962234494979","loneliness"
"2021","1192502341070663682","Loneliness"
"2022","1192502341070663682","socialisolation"
